classIDx,video_name,image_name,frame_idx,inter_neg_score,inter_pos_score,intra_score,score,mean_score,std_score,min_score,max_score
51,c02_20210131091328,c02_20210131091328_185,185,0.9071316,0.8926184,0.61464584,-0.29249,-0.2395,0.07093,-0.31038,-0.11541
51,c02_20210131091328,c02_20210131091328_186,186,0.9094845,0.8964628,0.60859275,-0.30089,-0.24601,0.07402,-0.31566,-0.11654
51,c02_20210131091328,c02_20210131091328_187,187,0.9094194,0.89462614,0.6135664,-0.29585,-0.24411,0.07092,-0.31056,-0.11697
51,c02_20210131091328,c02_20210131091328_188,188,0.9111861,0.89714706,0.62011164,-0.29107,-0.2397,0.07071,-0.30491,-0.11856
51,c02_20210131091328,c02_20210131091328_189,189,0.91211903,0.8987254,0.6152338,-0.29689,-0.24319,0.07112,-0.30478,-0.12079
51,c02_20210131091328,c02_20210131091328_190,190,0.9133651,0.89711726,0.61517256,-0.29819,-0.24332,0.07079,-0.3079,-0.11943
51,c02_20210131091328,c02_20210131091328_191,191,0.91380113,0.89778864,0.61895144,-0.29485,-0.24338,0.07224,-0.30745,-0.11832
51,c02_20210131091328,c02_20210131091328_192,192,0.91263336,0.8985652,0.6263075,-0.28633,-0.23725,0.06992,-0.29709,-0.11803
51,c02_20210131091328,c02_20210131091328_193,193,0.91122365,0.89927876,0.61059844,-0.30063,-0.24773,0.07295,-0.31205,-0.12204
51,c02_20210131091328,c02_20210131091328_194,194,0.91364205,0.8986989,0.60792255,-0.30572,-0.25226,0.07293,-0.31719,-0.12733
51,c02_20210131091328,c02_20210131091328_195,195,0.9155866,0.90085566,0.60167384,-0.31391,-0.25708,0.07626,-0.32323,-0.12571
51,c02_20210131091328,c02_20210131091328_196,196,0.91470087,0.89992505,0.6090247,-0.30568,-0.2516,0.07353,-0.31907,-0.12429
51,c02_20210131091328,c02_20210131091328_197,197,0.9164598,0.90042377,0.609762,-0.3067,-0.24804,0.0722,-0.31382,-0.12445
51,c02_20210131091328,c02_20210131091328_198,198,0.9166236,0.9015504,0.60939115,-0.30723,-0.24972,0.0703,-0.31607,-0.13182
51,c02_20210131091328,c02_20210131091328_199,199,0.9174166,0.90264714,0.61063653,-0.30678,-0.25122,0.07189,-0.31337,-0.12945
51,c02_20210131091328,c02_20210131091328_200,200,0.9164328,0.9027035,0.6113405,-0.30509,-0.25005,0.07059,-0.31007,-0.1239
51,c02_20210131091328,c02_20210131091328_201,201,0.9164781,0.9009216,0.6119095,-0.30457,-0.24643,0.0709,-0.3113,-0.12208
51,c02_20210131091328,c02_20210131091328_202,202,0.9169732,0.90051246,0.6113373,-0.30564,-0.24935,0.06554,-0.31125,-0.13388
51,c02_20210131091328_5,c02_20210131091328_5_29,29,0.82101274,0.81983525,0.5775418,-0.24347,-0.24253,0.06144,-0.34815,-0.15104
51,c02_20210131091328_5,c02_20210131091328_5_30,30,0.83252263,0.8282995,0.58241475,-0.25011,-0.24022,0.06083,-0.34315,-0.14686
51,c02_20210131091328_5,c02_20210131091328_5_31,31,0.83086944,0.826897,0.5794449,-0.25142,-0.24292,0.06066,-0.34696,-0.15419
51,c02_20210131091328_5,c02_20210131091328_5_32,32,0.83907956,0.83761144,0.5923582,-0.24672,-0.2434,0.06382,-0.3309,-0.13141
51,c02_20210131091328_5,c02_20210131091328_5_33,33,0.8422516,0.84169406,0.5912383,-0.25101,-0.23804,0.06268,-0.33552,-0.14076
51,c02_20210131091328_5,c02_20210131091328_5_34,34,0.8433405,0.8425708,0.599054,-0.24429,-0.23489,0.06111,-0.32818,-0.14004
51,c02_20210131091328_5,c02_20210131091328_5_35,35,0.8322625,0.834294,0.6081453,-0.22615,-0.22636,0.05167,-0.31249,-0.14749
51,c02_20210131091328_5,c02_20210131091328_5_37,37,0.81386995,0.8127038,0.6060604,-0.20781,-0.21739,0.05161,-0.3151,-0.15568
51,c02_20210131091328_5,c02_20210131091328_5_38,38,0.8180055,0.81914616,0.6070982,-0.21205,-0.22135,0.05066,-0.31819,-0.16323
51,c02_20210131091328_5,c02_20210131091328_5_39,39,0.8242152,0.8192043,0.60568374,-0.21853,-0.2164,0.05643,-0.32214,-0.14443
51,c02_20210131091328_5,c02_20210131091328_5_40,40,0.8215595,0.8195447,0.6025019,-0.21906,-0.22463,0.05557,-0.32608,-0.14104
51,c02_20210131091328_5,c02_20210131091328_5_41,41,0.8270917,0.81916595,0.5988397,-0.22825,-0.22937,0.0576,-0.32985,-0.1397
51,c02_20210131091328_5,c02_20210131091328_5_42,42,0.824857,0.81308305,0.603102,-0.22175,-0.22267,0.05854,-0.32025,-0.13461
51,c02_20210131091328_5,c02_20210131091328_5_43,43,0.8375391,0.82106125,0.59829617,-0.23924,-0.22719,0.06146,-0.32455,-0.13094
51,c02_20210131091328_5,c02_20210131091328_5_45,45,0.85040224,0.8317729,0.61789644,-0.23251,-0.22162,0.05302,-0.30661,-0.1494
51,c02_20210131091328_5,c02_20210131091328_5_47,47,0.84928924,0.8335472,0.620255,-0.22903,-0.22914,0.05657,-0.31709,-0.15434
51,c02_20210131091328_5,c02_20210131091328_5_48,48,0.8471785,0.8353474,0.60648674,-0.24069,-0.24279,0.05957,-0.33657,-0.16924
51,c02_20210131091328_5,c02_20210131091328_5_49,49,0.8395883,0.8285328,0.5967408,-0.24285,-0.24532,0.06146,-0.34626,-0.16753
51,c02_20210131091328_5,c02_20210131091328_5_50,50,0.83793974,0.828514,0.5986349,-0.2393,-0.24233,0.06301,-0.34725,-0.16193
51,c02_20210131091328_5,c02_20210131091328_5_51,51,0.83933073,0.83018315,0.58310604,-0.25622,-0.24595,0.06929,-0.35074,-0.14604
51,c02_20210131091328_5,c02_20210131091328_5_52,52,0.848381,0.83594865,0.5996542,-0.24873,-0.23542,0.06535,-0.33379,-0.14125
51,c02_20210131091328_5,c02_20210131091328_5_53,53,0.8445728,0.828179,0.5998678,-0.24471,-0.23034,0.06831,-0.33478,-0.14025
51,c02_20210131091328_5,c02_20210131091328_5_54,54,0.84097934,0.8236581,0.5988997,-0.24208,-0.2341,0.06718,-0.34059,-0.1482
51,c02_20210131091328_5,c02_20210131091328_5_55,55,0.84733665,0.82861507,0.60430455,-0.24303,-0.22619,0.06911,-0.33195,-0.13837
51,c02_20210131091328_5,c02_20210131091328_5_56,56,0.8450018,0.8319793,0.60882235,-0.23618,-0.2207,0.06382,-0.31781,-0.13502
51,c02_20210131091328_5,c02_20210131091328_5_57,57,0.84445417,0.8348212,0.587715,-0.25674,-0.23687,0.06777,-0.34308,-0.14982
51,c02_20210131091328_5,c02_20210131091328_5_58,58,0.846336,0.8378281,0.58966196,-0.25667,-0.23558,0.06618,-0.3407,-0.14887
51,c02_20210131091328_5,c02_20210131091328_5_59,59,0.84061617,0.8325814,0.57298636,-0.26763,-0.24386,0.07361,-0.36064,-0.1455
51,c02_20210131091328_5,c02_20210131091328_5_60,60,0.8336819,0.83059627,0.57201636,-0.26167,-0.24507,0.06958,-0.36163,-0.15812
51,c02_20210131091328_5,c02_20210131091328_5_61,61,0.84705365,0.8358642,0.5753635,-0.27169,-0.24804,0.06901,-0.36388,-0.15879
51,c02_20210131091328_5,c02_20210131091328_5_62,62,0.8542062,0.8375555,0.5848316,-0.26937,-0.24279,0.07223,-0.35412,-0.14758
51,c02_20210131091328_5,c02_20210131091328_5_63,63,0.85493577,0.8372666,0.5854348,-0.2695,-0.24315,0.07194,-0.35415,-0.14998
51,c02_20210131091328_5,c02_20210131091328_5_64,64,0.85683286,0.8389056,0.59281635,-0.26402,-0.2382,0.06995,-0.34615,-0.14798
51,c02_20210131091328_5,c02_20210131091328_5_65,65,0.83949435,0.8381736,0.5771079,-0.26239,-0.24352,0.07662,-0.35617,-0.14097
51,c02_20210131091328_5,c02_20210131091328_5_66,66,0.84496987,0.84208846,0.57049197,-0.27448,-0.25186,0.07558,-0.36285,-0.151
51,c02_20210131091328_5,c02_20210131091328_5_67,67,0.8737744,0.8526253,0.48978528,-0.38399,-0.35287,0.06079,-0.4603,-0.27697
51,c02_20210131091328_5,c02_20210131091328_5_68,68,0.87281024,0.8622544,0.48263583,-0.39017,-0.35898,0.06207,-0.46785,-0.27589
51,c02_20210131091328_5,c02_20210131091328_5_69,69,0.8788167,0.8647764,0.48681557,-0.392,-0.3623,0.05797,-0.46489,-0.29832
51,c02_20210131091328_5,c02_20210131091328_5_70,70,0.8758316,0.86918104,0.47943285,-0.3964,-0.36054,0.06337,-0.47851,-0.28736
51,c02_20210131091328_5,c02_20210131091328_5_71,71,0.8615653,0.86187994,0.50411963,-0.35776,-0.34336,0.05794,-0.44939,-0.27861
51,c02_20210131091328_5,c02_20210131091328_5_72,72,0.8745198,0.8728584,0.49390343,-0.38062,-0.34648,0.06382,-0.46179,-0.26906
51,c02_20210131091328_5,c02_20210131091328_5_73,73,0.8715018,0.85223234,0.50319844,-0.3683,-0.34596,0.06121,-0.45588,-0.27651
51,c02_20210131091328_5,c02_20210131091328_5_74,74,0.87253505,0.85519564,0.5144042,-0.35813,-0.3425,0.06169,-0.44681,-0.25686
51,c02_20210131091328_5,c02_20210131091328_5_75,75,0.88441706,0.85755485,0.50127435,-0.38314,-0.3527,0.06409,-0.45904,-0.27796
51,c02_20210131091328_5,c02_20210131091328_5_76,76,0.88634074,0.8575496,0.49111438,-0.39523,-0.35218,0.07007,-0.46316,-0.26048
51,c02_20210131091328_5,c02_20210131091328_5_77,77,0.88235193,0.8661957,0.47198874,-0.41036,-0.36135,0.07087,-0.48386,-0.28608
51,c02_20210131091328_5,c02_20210131091328_5_78,78,0.87970126,0.8646178,0.4711745,-0.40853,-0.36278,0.07002,-0.4836,-0.28602
51,c02_20210131091328_5,c02_20210131091328_5_79,79,0.8719722,0.8545057,0.48955774,-0.38241,-0.34965,0.07132,-0.46921,-0.25088
51,c02_20210131091328_5,c02_20210131091328_5_80,80,0.87724316,0.8657081,0.4817107,-0.39553,-0.36275,0.06819,-0.47749,-0.28455
51,c02_20210131091328_5,c02_20210131091328_5_81,81,0.8789592,0.8625281,0.4871917,-0.39177,-0.35893,0.06759,-0.4691,-0.27654
51,c02_20210131091328_5,c02_20210131091328_5_82,82,0.8801243,0.8694603,0.48942542,-0.3907,-0.35371,0.06704,-0.46366,-0.2781
51,c02_20210131091328_5,c02_20210131091328_5_83,83,0.8785602,0.857268,0.49432126,-0.38424,-0.3511,0.06801,-0.45672,-0.27073
51,c02_20210131091328_5,c02_20210131091328_5_84,84,0.87773895,0.8556533,0.50294065,-0.3748,-0.34142,0.06589,-0.4465,-0.26073
51,c02_20210131091328_5,c02_20210131091328_5_85,85,0.87082833,0.856628,0.48620838,-0.38462,-0.34553,0.07198,-0.46053,-0.25037
51,c02_20210131091328_5,c02_20210131091328_5_86,86,0.87369585,0.8579922,0.48741308,-0.38628,-0.35086,0.06881,-0.46242,-0.2648
51,c02_20210131091328_5,c02_20210131091328_5_87,87,0.87106025,0.8673142,0.46998197,-0.40108,-0.36108,0.07031,-0.47752,-0.27775
51,c02_20210131091328_5,c02_20210131091328_5_88,88,0.87186897,0.85328496,0.4803811,-0.39149,-0.35694,0.06916,-0.47373,-0.28116
51,c02_20210131091328_5,c02_20210131091328_5_152,152,0.86752117,0.89923215,0.66273415,-0.2365,-0.195,0.05173,-0.24059,-0.11575
51,c02_20210131091328_5,c02_20210131091328_5_154,154,0.9145841,0.88124734,0.6399071,-0.27468,-0.2225,0.0639,-0.27468,-0.10826
51,c02_20210131091328_5,c02_20210131091328_5_155,155,0.9207666,0.885455,0.6256077,-0.29516,-0.22753,0.06885,-0.29516,-0.10627
51,c02_20210131091328_5,c02_20210131091328_5_156,156,0.91504157,0.8865105,0.61621594,-0.29883,-0.23418,0.06877,-0.29883,-0.10637
51,c02_20210131091328_5,c02_20210131091328_5_157,157,0.91863513,0.89167047,0.6152235,-0.30341,-0.237,0.07015,-0.30341,-0.11128
51,c02_20210131091328_5,c02_20210131091328_5_158,158,0.91781116,0.88979584,0.61536723,-0.30244,-0.23762,0.06986,-0.30244,-0.11409
51,c02_20210131091328_5,c02_20210131091328_5_159,159,0.91741586,0.8932828,0.61798084,-0.29944,-0.23803,0.06952,-0.30042,-0.11763
51,c02_20210131091328_5,c02_20210131091328_5_160,160,0.9140203,0.8904513,0.61668414,-0.29734,-0.24594,0.07322,-0.31698,-0.11941
51,c02_20210131091328_5,c02_20210131091328_5_161,161,0.9141573,0.8940739,0.6237913,-0.29037,-0.24496,0.0732,-0.31819,-0.11336
51,c02_20210131091328_5,c02_20210131091328_5_162,162,0.9146978,0.8945458,0.6191541,-0.29554,-0.2418,0.0741,-0.3114,-0.11035
51,c02_20210131091328_5,c02_20210131091328_5_163,163,0.91536856,0.892374,0.6131009,-0.30227,-0.2444,0.07578,-0.31254,-0.11667
51,c02_20210131091328_5,c02_20210131091328_5_164,164,0.9135202,0.8864652,0.6110823,-0.30244,-0.24612,0.07391,-0.31088,-0.12096
51,c02_20210131091328_5,c02_20210131091328_5_165,165,0.91603935,0.8896655,0.6194434,-0.2966,-0.23388,0.07299,-0.29991,-0.11059
51,c02_20210131091328_5,c02_20210131091328_5_166,166,0.9177541,0.89084136,0.6239103,-0.29384,-0.23577,0.07136,-0.29861,-0.11337
51,c02_20210131091328_5,c02_20210131091328_5_167,167,0.9183971,0.89041173,0.62064695,-0.29775,-0.24112,0.07348,-0.3068,-0.11615
51,c02_20210131091328_5,c02_20210131091328_5_168,168,0.91623336,0.8929798,0.6180581,-0.29818,-0.24389,0.07381,-0.31295,-0.11716
51,c02_20210131091328_5,c02_20210131091328_5_169,169,0.9141488,0.88838303,0.61958396,-0.29456,-0.24052,0.07056,-0.30122,-0.12051
51,c02_20210131091328_5,c02_20210131091328_5_170,170,0.9154221,0.89159787,0.61908793,-0.29633,-0.24127,0.07158,-0.30279,-0.1196
51,c02_20210131091328_5,c02_20210131091328_5_171,171,0.915266,0.8894751,0.6176826,-0.29758,-0.24086,0.07024,-0.30675,-0.12548
51,c02_20210131091328_5,c02_20210131091328_5_172,172,0.91462874,0.8887045,0.6041579,-0.31047,-0.24376,0.07288,-0.31047,-0.12659
51,c02_20210131091328_5,c02_20210131091328_5_173,173,0.91541874,0.8926047,0.60475403,-0.31066,-0.24588,0.07236,-0.31066,-0.12826
51,c02_20210131091328_5,c02_20210131091328_5_174,174,0.9149605,0.8932225,0.60969794,-0.30526,-0.24661,0.07031,-0.30547,-0.12626
51,c02_20210131091328_5,c02_20210131091328_5_175,175,0.91524315,0.89004105,0.6107999,-0.30444,-0.24363,0.07635,-0.31338,-0.12089
51,c02_20210131091328_5,c02_20210131091328_5_176,176,0.916939,0.8918178,0.6229952,-0.29394,-0.23731,0.0719,-0.30234,-0.12018
51,c02_20210131091328_5,c02_20210131091328_5_177,177,0.91820455,0.88965833,0.62001824,-0.29819,-0.23891,0.07161,-0.29903,-0.1165
51,c02_20210131091328_5,c02_20210131091328_5_178,178,0.9172203,0.8904727,0.6140027,-0.30322,-0.23683,0.07526,-0.30405,-0.1129
51,c02_20210131091328_5,c02_20210131091328_5_179,179,0.9149339,0.8896854,0.6176264,-0.29731,-0.24164,0.07484,-0.31335,-0.11362
51,c02_20210131091328_5,c02_20210131091328_5_180,180,0.91530037,0.8894727,0.6150458,-0.30025,-0.2424,0.07313,-0.31136,-0.11919
51,c02_20210131091328_5,c02_20210131091328_5_181,181,0.9147897,0.8893111,0.6229658,-0.29182,-0.23602,0.07002,-0.30122,-0.11781
51,c02_20210131091328_5,c02_20210131091328_5_182,182,0.9159577,0.8901745,0.6105415,-0.30542,-0.24873,0.07177,-0.31177,-0.12382
51,c02_20210131091328_5,c02_20210131091328_5_183,183,0.9212725,0.88360757,0.60460436,-0.31667,-0.25119,0.07319,-0.31667,-0.12616
51,c02_20210131091328_5,c02_20210131091328_5_184,184,0.9181035,0.8882274,0.61751723,-0.30059,-0.2449,0.07169,-0.3153,-0.12385
51,c02_20210131091328_5,c02_20210131091328_5_185,185,0.9192501,0.8881432,0.6276309,-0.29162,-0.2395,0.07093,-0.31038,-0.11541
51,c02_20210131091328_5,c02_20210131091328_5_186,186,0.9186175,0.88542247,0.61864185,-0.29998,-0.24601,0.07402,-0.31566,-0.11654
51,c02_20210131091328_5,c02_20210131091328_5_187,187,0.9178502,0.88130134,0.6208596,-0.29699,-0.24411,0.07092,-0.31056,-0.11697
51,c02_20210131091328_5,c02_20210131091328_5_188,188,0.92386734,0.89059,0.6251882,-0.29868,-0.2397,0.07071,-0.30491,-0.11856
51,c02_20210131091328_5,c02_20210131091328_5_189,189,0.92129236,0.8830296,0.6183937,-0.3029,-0.24319,0.07112,-0.30478,-0.12079
51,c02_20210131091328_5,c02_20210131091328_5_190,190,0.9228164,0.8872935,0.6234889,-0.29933,-0.24332,0.07079,-0.3079,-0.11943
51,c02_20210131091328_5,c02_20210131091328_5_191,191,0.9235457,0.8821515,0.61895144,-0.30459,-0.24338,0.07224,-0.30745,-0.11832
51,c02_20210131091328_5,c02_20210131091328_5_192,192,0.92082524,0.8841729,0.6311897,-0.28964,-0.23725,0.06992,-0.29709,-0.11803
51,c02_20210131091328_5,c02_20210131091328_5_193,193,0.9226482,0.8833638,0.61059844,-0.31205,-0.24773,0.07295,-0.31205,-0.12204
51,c02_20210131091328_5,c02_20210131091328_5_194,194,0.9246597,0.88522446,0.61612374,-0.30854,-0.25226,0.07293,-0.31719,-0.12733
51,c02_20210131091328_5,c02_20210131091328_5_195,195,0.92490435,0.8840481,0.60167384,-0.32323,-0.25708,0.07626,-0.32323,-0.12571
51,c02_20210131091328_5,c02_20210131091328_5_196,196,0.9258921,0.88494,0.61444414,-0.31145,-0.2516,0.07353,-0.31907,-0.12429
51,c02_20210131091328_5,c02_20210131091328_5_197,197,0.92369235,0.8900955,0.62453985,-0.29915,-0.24804,0.0722,-0.31382,-0.12445
51,c02_20210131091328_5,c02_20210131091328_5_198,198,0.925457,0.88332915,0.60939115,-0.31607,-0.24972,0.0703,-0.31607,-0.13182
51,c02_20210131091328_5,c02_20210131091328_5_199,199,0.9240049,0.88323396,0.61063653,-0.31337,-0.25122,0.07189,-0.31337,-0.12945
51,c02_20210131091328_5,c02_20210131091328_5_200,200,0.9253452,0.88829434,0.6173424,-0.308,-0.25005,0.07059,-0.31007,-0.1239
51,c02_20210131091328_5,c02_20210131091328_5_201,201,0.9232105,0.8825737,0.6119095,-0.3113,-0.24643,0.0709,-0.3113,-0.12208
51,c02_20210131091328_5,c02_20210131091328_5_202,202,0.9225861,0.8812972,0.6113373,-0.31125,-0.24935,0.06554,-0.31125,-0.13388
51,c02_20210207090923,c02_20210207090923_29,29,0.8624877,0.8376665,0.6678326,-0.19466,-0.24253,0.06144,-0.34815,-0.15104
51,c02_20210207090923,c02_20210207090923_30,30,0.86595213,0.8356129,0.67034924,-0.1956,-0.24022,0.06083,-0.34315,-0.14686
51,c02_20210207090923,c02_20210207090923_31,31,0.8629536,0.83002394,0.66543746,-0.19752,-0.24292,0.06066,-0.34696,-0.15419
51,c02_20210207090923,c02_20210207090923_32,32,0.861144,0.83286583,0.65229535,-0.20885,-0.2434,0.06382,-0.3309,-0.13141
51,c02_20210207090923,c02_20210207090923_33,33,0.86451626,0.84453416,0.6688895,-0.19563,-0.23804,0.06268,-0.33552,-0.14076
51,c02_20210207090923,c02_20210207090923_34,34,0.86505854,0.84264475,0.67833346,-0.18673,-0.23489,0.06111,-0.32818,-0.14004
51,c02_20210207090923,c02_20210207090923_35,35,0.86362547,0.83822584,0.67046225,-0.19316,-0.22636,0.05167,-0.31249,-0.14749
51,c02_20210207090923,c02_20210207090923_37,37,0.85900676,0.8427397,0.68266714,-0.17634,-0.21739,0.05161,-0.3151,-0.15568
51,c02_20210207090923,c02_20210207090923_38,38,0.8611535,0.83560205,0.67810416,-0.18305,-0.22135,0.05066,-0.31819,-0.16323
51,c02_20210207090923,c02_20210207090923_39,39,0.85021895,0.83322626,0.68504,-0.16518,-0.2164,0.05643,-0.32214,-0.14443
51,c02_20210207090923,c02_20210207090923_40,40,0.8439703,0.83448076,0.65114266,-0.19283,-0.22463,0.05557,-0.32608,-0.14104
51,c02_20210207090923,c02_20210207090923_41,41,0.8364288,0.8324779,0.6443134,-0.19212,-0.22937,0.0576,-0.32985,-0.1397
51,c02_20210207090923,c02_20210207090923_42,42,0.84315336,0.8331994,0.6664927,-0.17666,-0.22267,0.05854,-0.32025,-0.13461
51,c02_20210207090923,c02_20210207090923_43,43,0.8554825,0.83017576,0.6815265,-0.17396,-0.22719,0.06146,-0.32455,-0.13094
51,c02_20210207090923,c02_20210207090923_45,45,0.850402,0.83187467,0.6846866,-0.16572,-0.22162,0.05302,-0.30661,-0.1494
51,c02_20210207090923,c02_20210207090923_47,47,0.8385188,0.81521463,0.673654,-0.16486,-0.22914,0.05657,-0.31709,-0.15434
51,c02_20210207090923,c02_20210207090923_48,48,0.83456075,0.8134471,0.6634092,-0.17115,-0.24279,0.05957,-0.33657,-0.16924
51,c02_20210207090923,c02_20210207090923_49,49,0.8489361,0.82108366,0.67159545,-0.17734,-0.24532,0.06146,-0.34626,-0.16753
51,c02_20210207090923,c02_20210207090923_50,50,0.85206133,0.8265757,0.6770611,-0.175,-0.24233,0.06301,-0.34725,-0.16193
51,c02_20210207090923,c02_20210207090923_51,51,0.84432817,0.8246969,0.67219424,-0.17213,-0.24595,0.06929,-0.35074,-0.14604
51,c02_20210207090923,c02_20210207090923_52,52,0.84551585,0.8249406,0.67896473,-0.16655,-0.23542,0.06535,-0.33379,-0.14125
51,c02_20210207090923,c02_20210207090923_53,53,0.84211403,0.8275547,0.7018677,-0.14025,-0.23034,0.06831,-0.33478,-0.14025
51,c02_20210207090923,c02_20210207090923_54,54,0.84215623,0.8218532,0.6939529,-0.1482,-0.2341,0.06718,-0.34059,-0.1482
51,c02_20210207090923,c02_20210207090923_55,55,0.8339966,0.821765,0.695625,-0.13837,-0.22619,0.06911,-0.33195,-0.13837
51,c02_20210207090923,c02_20210207090923_56,56,0.8291563,0.8244463,0.69413877,-0.13502,-0.2207,0.06382,-0.31781,-0.13502
51,c02_20210207090923,c02_20210207090923_57,57,0.8379376,0.83736956,0.6881164,-0.14982,-0.23687,0.06777,-0.34308,-0.14982
51,c02_20210207090923,c02_20210207090923_58,58,0.836642,0.8334252,0.67983377,-0.15681,-0.23558,0.06618,-0.3407,-0.14887
51,c02_20210207090923,c02_20210207090923_59,59,0.84044015,0.8276842,0.6833833,-0.15706,-0.24386,0.07361,-0.36064,-0.1455
51,c02_20210207090923,c02_20210207090923_60,60,0.839499,0.83064175,0.6764069,-0.16309,-0.24507,0.06958,-0.36163,-0.15812
51,c02_20210207090923,c02_20210207090923_61,61,0.8496084,0.82893515,0.68013954,-0.16947,-0.24804,0.06901,-0.36388,-0.15879
51,c02_20210207090923,c02_20210207090923_62,62,0.85261655,0.83846486,0.6987793,-0.15384,-0.24279,0.07223,-0.35412,-0.14758
51,c02_20210207090923,c02_20210207090923_63,63,0.8464091,0.8326854,0.6964258,-0.14998,-0.24315,0.07194,-0.35415,-0.14998
51,c02_20210207090923,c02_20210207090923_64,64,0.8490411,0.8389699,0.6992195,-0.14982,-0.2382,0.06995,-0.34615,-0.14798
51,c02_20210207090923,c02_20210207090923_65,65,0.844483,0.84103143,0.703511,-0.14097,-0.24352,0.07662,-0.35617,-0.14097
51,c02_20210207090923,c02_20210207090923_66,66,0.8431242,0.8350411,0.6856361,-0.15749,-0.25186,0.07558,-0.36285,-0.151
51,c02_20210207090923,c02_20210207090923_67,67,0.8641856,0.8315015,0.57021964,-0.29397,-0.35287,0.06079,-0.4603,-0.27697
51,c02_20210207090923,c02_20210207090923_68,68,0.86881286,0.84295535,0.56725717,-0.30156,-0.35898,0.06207,-0.46785,-0.27589
51,c02_20210207090923,c02_20210207090923_69,69,0.86961836,0.8446687,0.5713008,-0.29832,-0.3623,0.05797,-0.46489,-0.29832
51,c02_20210207090923,c02_20210207090923_70,70,0.8669163,0.83862543,0.57955503,-0.28736,-0.36054,0.06337,-0.47851,-0.28736
51,c02_20210207090923,c02_20210207090923_71,71,0.86065716,0.8264507,0.58204925,-0.27861,-0.34336,0.05794,-0.44939,-0.27861
51,c02_20210207090923,c02_20210207090923_72,72,0.8604554,0.83744055,0.5914002,-0.26906,-0.34648,0.06382,-0.46179,-0.26906
51,c02_20210207090923,c02_20210207090923_73,73,0.866436,0.83519644,0.58515245,-0.28128,-0.34596,0.06121,-0.45588,-0.27651
51,c02_20210207090923,c02_20210207090923_74,74,0.86598337,0.8293226,0.5803398,-0.28564,-0.3425,0.06169,-0.44681,-0.25686
51,c02_20210207090923,c02_20210207090923_75,75,0.86602783,0.8362572,0.5860455,-0.27998,-0.3527,0.06409,-0.45904,-0.27796
51,c02_20210207090923,c02_20210207090923_76,76,0.86763626,0.83791244,0.591119,-0.27652,-0.35218,0.07007,-0.46316,-0.26048
